,h,l,v,q,a,n,v5,q5,r,r5,a50,a100,a200,a500
OOE-USDT,0.5337,0.131,30289680.34715016,124525494.4824866,0.2432407955738745,1755.0,13962.703738669612,92189.335785472,0.00498837606837607,0.0008600000000000052,0.15635215772396605,0.1540468340509152,0.1531384260523002,0.18771988029877879
UNB-USDT,0.6,0.0063,30188211.456983395,770245880.1152043,0.03919295414143364,1213.0,825.4473707059848,114529.972164052,0.0012825226710634788,0.00014000000000000001,0.00837811737789177,0.008096846213273808,0.00748966310320447,0.010039665530043552
TCP-USDT,0.2548,0.0339,29894930.38480265,261459018.08148116,0.11433887652513935,1756.0,4158.087773769594,102930.284990466,0.002807574031890661,0.00042000000000000094,0.04232628470262928,0.043183621424167186,0.04296390318362285,0.04513467454122431
ABBC-USDT,0.3103,0.1206,29644418.19050375,161913236.16376463,0.18308829403249258,1756.0,5796.02679118181,47696.151348663996,0.0011195330296127559,0.0004399999999999987,0.12694422091455404,0.12778820967381482,0.12967910547336217,0.1529665149818112
UMA-USDT,16.548,5.186,29557249.50093572,2849068.35419785,10.37435604427873,1756.0,2592.5167510544843,471.554336428,0.16526537585421414,0.06400000000000006,5.894837650012278,5.894795000074012,5.885714394810653,7.070233676062116
REVV-USDT,0.448,0.077001,29453387.79241517,106877417.28453042,0.2755810211431662,1756.0,286.4013276325656,2802.984399078,0.0039895,0.0007401999999999992,0.10551261554342282,0.10308385734961611,0.09902325863624899,0.1012937819554103
MARSH-USDT,1.789,0.3432,29432832.447273158,38907133.547420144,0.7564893571869108,1756.0,170.666265135988,417.11790842,0.015880011389521644,0.0021600000000000065,0.4287823467184135,0.439102939188405,0.45026971134406246,0.45669029601350575
POND-USDT,0.112,0.0374,29285438.850485772,461014144.69084835,0.0635239486418021,1505.0,7412.592353435782,173495.42872008,0.0013378073089700996,0.000520000000000001,0.04431575850419582,0.04335072713150057,0.04298509641161872,0.05652760105946041
FXS-USDT,46.0,13.378,29261199.954093933,1081062.78387905,27.067068065278708,1755.0,5031.636752820343,245.040542586,0.48083760683760696,0.08040000000000021,21.187831235472842,21.47636358378062,20.287731361545355,24.939783656198514
AURY-USDT,20.634,8.584,29047588.556643892,1934713.78097759,15.013894480023014,1755.0,401.62815930094996,44.36937405,0.16882165242165242,0.049799999999999754,8.91192031930411,8.864359058541408,8.99333663296699,11.14536915015815
SHR-USDT,0.034756,0.008652,29035541.96792463,1475103267.1319041,0.019683735108511735,1756.0,2461.016221793876,228668.605162678,0.000408865603644647,9.279999999999983e-05,0.011171367153660352,0.01134420305174033,0.011958732611619175,0.01214406676132699
PNT-USDT,1.97,0.5367,28760882.236378755,24091901.72347926,1.193798753061874,1755.0,113.59663139999998,194.77174,0.0208411396011396,0.0017200000000000104,0.6229068888087821,0.6137164831925164,0.6032625771329423,0.7105142514801409
SRM-USDT,8.18,1.928,28511174.391014207,8566825.941676341,3.3280907754074422,1553.0,22108.402903609032,9754.704984578,0.04983515775917578,0.025399999999999777,2.348895370737225,2.3142134539781076,2.2299782396265333,2.4447467573835073
KAR-USDT,7.3,1.646,28296214.6550838,7030240.47133451,4.02492841752147,1755.0,3131.790170512942,1690.9670555159998,0.073540056980057,0.022080000000000054,1.9883431229472548,1.966692569474091,1.9235295438984223,2.2088807903985805
TIME-USDT,575.0,148.0,28251294.767154135,89327.49096349001,316.2665206694434,882.0,1544.553248552084,5.746948980000001,7.2527653061224475,1.5884000000000014,273.47505190353064,276.9633900417114,289.3382946272865,332.7219495025553
MAHA-USDT,10.9,2.6024,27926148.076422464,5290802.83074258,5.278243958394296,1756.0,942.790579363904,289.02973999999995,0.122550569476082,0.031099999999999996,3.2674698240810143,3.357334005349491,3.2755107235146097,4.487706038422002
REN-USDT,1.0506,0.2443,27896304.036203127,42941172.2363255,0.649640021065951,1756.0,2699.883128598,8671.546119999999,0.010699658314350796,0.004599999999999993,0.3264980658550411,0.32954111222730725,0.3278554363801401,0.3519019173369462
CREDI-USDT,0.4526,0.014,27253714.39434026,400697468.4599641,0.0680156889912154,1336.0,2084.1829171276627,94579.31278882,0.0017175898203592812,0.0003399999999999993,0.023745408138384567,0.03066093860695703,0.029105273256758542,0.028413988229554273
NOIA-USDT,0.415304,0.116195,27147845.916069686,97918673.72950152,0.27724891363485066,1756.0,1949.0447451462376,15277.73060481,0.003667422551252847,0.0005618000000000012,0.13229978064116346,0.13536910957270645,0.1416270998594589,0.1710778501251453
AGIX-USDT,0.34559,0.11626,27113337.212813593,125861836.25005642,0.21542143369771025,1756.0,223.15178916290643,1695.511295532,0.003950814350797266,0.00033400000000000096,0.13785495229555966,0.1353662941151389,0.13355452687837224,0.14848246271322843
CBC-USDT,0.13,0.033923,26979463.79490544,351283127.5938316,0.07680261781915194,1755.0,772.0536103343205,18426.730098722,0.0017311578347578348,0.0006103999999999985,0.04408453814228707,0.0445269029318188,0.04393507917890533,0.05026617239372276
AXC-USDT,9.6666,1.89,26777739.40656852,6895680.22850266,3.8832629297230454,1755.0,826.3728335905165,98.819374018,0.08350621082621083,0.03521999999999927,8.352166600225749,8.233844441694051,8.169110246066577,8.19620136807773
SOLVE-USDT,0.199,0.0685,26258849.27440743,205573912.6948021,0.12773434591086313,1755.0,928.7677869003288,11335.629647420003,0.0020800626780626778,0.0006980000000000014,0.0842905826866612,0.08476622161350474,0.08510824991600206,0.09859985070011762
AOA-USDT,0.007,0.00128,26169141.503104314,7528939121.263645,0.0034758072925833577,1756.0,14654.045871687395,9941618.960674312,9.239794988610478e-05,1.2219999999999983e-05,0.0015037965415446786,0.0014883780423431041,0.0014141886245887707,0.0017610846090960778
MNW-USDT,4.0002,0.81,26164665.99272341,11051061.8521624,2.3676155597304596,1755.0,2604.468674037582,2469.319140498,0.06777339031339032,0.015520000000000023,1.1255977407870816,1.1294873690455483,1.0980806948133,1.223601463396469
GMEE-USDT,0.55,0.0904,26162396.075417627,93128119.16473824,0.2809290717998703,1756.0,1704.2100737317178,11298.1872989,0.005858769931662869,0.00126,0.1639129239336908,0.16028682306467845,0.1391343702478367,0.14374013850059744
XPRT-USDT,8.634,3.002,25881127.999837153,4659104.36053155,5.554957776666847,1755.0,2700.2696968333357,852.9011574600001,0.1153811965811966,0.028799999999999937,3.377009056263082,3.2326586508586357,3.313312800781402,3.8038810492581803
DFYN-USDT,0.6239,0.1196,25827876.562726855,87363541.88618997,0.2956367840073756,1755.0,8973.143866489901,74150.69627917,0.005270997150997151,0.0015199999999999964,0.12814865581996535,0.13418518539238675,0.1476260181130674,0.2258095071211385
RACEFI-USDT,2.675,0.125,25770149.58628861,64652499.80942086,0.39859479002749254,1024.0,11774.34090916216,91393.254750022,0.0153302734375,0.0013800000000000034,0.13975156084830637,0.14009736982541904,0.1426657574106124,0.19780264348102075
SRK-USDT,0.00556,0.00094,25315296.73386499,9946939433.566624,0.0025450337667118792,1756.0,1052.6445459379872,758270.4422959599,7.219248291571754e-05,1.8000000000000048e-05,0.0014058249198531892,0.0014592468038860122,0.001425264708830606,0.0019382528039728782
PDEX-USDT,18.5,7.1459,25246975.066343635,2107219.2321657296,11.981181018548144,1756.0,1048.289868203406,145.42898722,0.17681748291571753,0.01820000000000004,7.611380534549409,7.737155228932988,7.854956298673794,9.741401195236932
SYLO-USDT,0.00899,0.00275,25110790.70450948,4836625770.950022,0.005191799385292768,1756.0,3820.6786319744924,673814.905229782,8.8502277904328e-05,5.599999999999997e-05,0.006240763682343454,0.006082760537869847,0.005487956012827746,0.004867286862611022
PLU-USDT,23.38,4.774,25039943.663133554,2859239.06496253,8.757555102676138,1756.0,16172.109153879432,1230.484207406,0.22328189066059223,0.3771999999999995,14.21784498258393,15.727322821828766,17.13215409723792,13.801065237014338
HYDRA-USDT,14.5,6.264,25006454.969872672,2615906.27551687,9.55938490760022,1756.0,3845.4503935195717,434.6028658040001,0.1264430523917995,0.05660000000000025,8.750684020289487,8.520201344708218,7.887064058179139,8.135688583454646
SOLR-USDT,4.45,0.619,24500923.061331,10405683.87202119,2.3545711519460144,1755.0,719.5152798141655,1147.729894958,0.04414,0.00723999999999998,0.6735063804998892,0.6818325905445278,0.7241686172447301,1.0401231406695757
ACA-USDT,4.5,0.875,24455605.85202415,12089815.020012781,2.022827132718057,210.0,12276.37868443675,9258.257115542001,0.06436904761904762,0.03248000000000002,1.455628822184176,1.5178037193270633,1.737831885496338,2.022827132718057
NFTB-USDT,0.629,0.1081,24447494.209483877,79659986.73950884,0.30689804518080205,1755.0,1439.5428651174093,10843.598106939999,0.006340740740740739,0.0016199999999999993,0.13597381454923316,0.1386284580607377,0.1473983551629589,0.16672790839137216
SKEY-USDT,0.1982,0.0476,24126125.912157416,193676439.83042687,0.12456923481906737,1756.0,8202.15147364791,130041.116898946,0.002252107061503416,0.0006800000000000056,0.06448904464471332,0.06060652290448014,0.05819442728922124,0.06102340656794259
GLQ-USDT,0.064,0.01104,23911038.495265175,688919941.2285837,0.0347080075119084,1756.0,442.75842957838466,31776.694410908,0.0007319191343963553,8.200000000000012e-05,0.014443183306385233,0.014402579254005475,0.014015830322576951,0.017545967434732926
TOMO-USDT,3.77896,0.95091,23101438.57625271,9723538.09352554,2.3758264074303264,1756.0,1673.508322652,1522.6173800000001,0.031447124145785876,0.00766,1.1242193365954314,1.1629065523141184,1.1635842464336312,1.2408671058586105
POLK-USDT,1.304,0.226,22157915.052801423,33451952.8484471,0.6623803146317669,1756.0,352.4240803937064,1348.397578728,0.013096526195899773,0.0024600000000000065,0.2648165811249559,0.256968392047432,0.2613694466255898,0.2988304440074347
IXS-USDT,0.3348,0.1022,22137106.038755305,91041998.35221158,0.24315268161309592,1755.0,8547.137818546442,28397.676548104,0.004825470085470085,0.007219999999999982,0.2786302758309616,0.2518977412319406,0.205600368116439,0.1888564610938697
INJ-USDT,14.488,3.76,21751573.379144322,2344292.4956618296,9.278523656666623,1755.0,3312.62973952993,809.5266969300001,0.14605071225071223,0.031999999999999675,4.246958038387728,4.233311713947122,4.310912289629759,4.894687060361144
BASIC-USDT,0.0104,0.00353,21749706.07302723,2824739792.3353033,0.007699720212121219,1755.0,294.0953466699997,62814.777307346,0.00011790313390313389,3.200000000000009e-05,0.004628352242522729,0.00439742366031949,0.005034368576056721,0.005220608298911505
MTRG-USDT,13.5,2.62,21653597.682490896,3174812.03431533,6.820434548075739,1755.0,6264.9576481433005,2265.081968288,0.1723247863247863,0.07399999999999993,3.0612608951241334,3.1789603911122595,3.480862203806067,3.8759141229358116
XSR-USDT,0.001444,0.000286,21497023.702042215,27725139201.80281,0.0007753621558244289,1756.0,480.8378422324601,1416368.6212,1.6322323462414575e-05,4.199999999999994e-06,0.0003501708806773573,0.00034859532340562156,0.00034239644750582425,0.000517828302361247
CUDOS-USDT,0.05595,0.0238,21331951.553793527,556419124.4153851,0.03833791941678217,1756.0,1526.932541430897,57452.47551755801,0.0005109965831435079,0.00018599999999999937,0.02615833288716874,0.025566345726576643,0.025520945091914157,0.030139668433632468
FORESTPLUS-USDT,0.0441441,0.008976,21110285.452751014,906319630.4044721,0.023292318454285185,1756.0,6204.118286033857,528926.30408,0.00046670404328018225,4.989999999999925e-05,0.012007927788280609,0.011799777939813044,0.011629753335689604,0.012085653385305265
MAN-USDT,0.105,0.0178,20936351.50483039,405034052.24085456,0.051690348969425745,1756.0,3900.3473810503738,191757.64182327,0.001171774487471526,0.00033220000000000054,0.021231680649422078,0.021210033751427253,0.021207680942094374,0.023240212711155468
PRQ-USDT,0.96,0.305,20914206.667317178,38122866.44688572,0.5486000559914789,1756.0,661.5630823317979,1804.086509476,0.010649544419134398,0.0014600000000000058,0.3670327525976114,0.3544610816245058,0.34183132296524454,0.44178992074663237
MTL-USDT,3.3,1.1726,20829463.433102544,10854948.91954031,1.9188909673823356,1755.0,6072.231373397529,3748.522625174,0.028871623931623926,0.02980000000000005,1.688599178025835,1.6079511956767896,1.4764763426461107,1.5055413997606026
ACOIN-USDT,0.98,0.31082,20779630.34685123,45782404.85416551,0.45387808729231915,1756.0,6847.8427335431015,15446.682760000002,0.00590472437357631,0.00011520000000000418,0.45128350442841925,0.4550122564937609,0.4558037249623367,0.46904011194515555
CARR-USDT,0.0281,0.0059,20124453.10350634,1284225072.9123404,0.015670503191366994,1756.0,142.06619485398897,22223.187732306,0.00037346241457858774,9.999999999999975e-05,0.006730720190352763,0.006794121426107912,0.006932260338013897,0.008573916805654096
GHST-USDT,3.865,1.8,19818967.721429437,7420889.887769651,2.670699608963748,1755.0,110.8367590393278,55.243982454000005,0.029756296296296295,0.009199999999999963,2.023392940339608,2.0231477075190507,2.0075558625356344,2.073665432956925
RLC-USDT,5.7,1.5285,19740825.48367595,5561917.621522481,3.5492840467982756,1755.0,453.991458058,239.83871999999997,0.05052074074074074,0.017739999999999957,1.9652732415828627,1.925848290837146,1.8460918936765238,2.223832755082877
VAI-USDT,0.6552,0.0776,19722686.160126984,61306361.371217564,0.3217070091748504,1756.0,4458.729987915827,55128.01384046,0.008343052391799544,0.001999999999999996,0.08754313693867397,0.1124381697286514,0.11403042661237221,0.1292017324796851
DAPPT-USDT,0.006197,0.001826,19530005.9535169,4782209839.3479805,0.004083887284247584,1756.0,1065.6513184553976,460404.5020627581,7.485182232346241e-05,3.079999999999992e-05,0.0024099250080378666,0.0023819484105642033,0.0023574895996692612,0.0026326738838316787
SDAO-USDT,2.037,0.801,19499640.110480692,13568216.17566036,1.4371557659481093,1755.0,1535.866869876474,1707.9626894959997,0.013969230769230769,0.0050000000000000044,0.9390141051986576,0.9151948309428779,0.91386437264308,1.239246866636082
KAVA-USDT,1750.0,2.8159,19439143.344716188,4200095.691426829,4.62826201421912,1696.0,2980.6879964540085,941.3777857899998,1.1090958726415097,0.032420000000000025,3.2856252944158166,3.233695694965603,3.256301391722507,4.331244771484887
DYP-USDT,0.8199,0.1977,19315338.87329009,38844084.83977941,0.4972530297202333,1756.0,5203.741747701242,15690.261289866005,0.0072624145785876995,0.0039599999999999965,0.3177827844194725,0.28040248131968204,0.2575517664378722,0.2980425701531497
CARD-USDT,0.01902,0.00351,19110729.00585285,1795625138.7700393,0.010642939104173627,1756.0,498.6551220517998,140007.605532676,0.00020117881548974942,5.599999999999997e-05,0.004076101855332511,0.0041744882727466825,0.0043772527715148024,0.006551038571290918
NGL-USDT,11.8,1.528,19099196.055266708,4151238.98433521,4.600842333418513,1480.0,1790.78382775699,1091.757767654,0.11977500000000002,0.03420000000000005,1.6688567897510131,1.7356136014149046,1.8780435056110005,2.501609694048744
GEEQ-USDT,2.349,0.4,18751921.557186,15978285.35894214,1.173587849755832,1048.0,422.05407030698007,774.28020416,0.02954007633587787,0.006200000000000006,0.5477723488186471,0.5353946846310645,0.5279816008948995,0.6615334808140912
REEF-USDT,0.02945,0.00864,18618609.69173018,977797456.7587408,0.01904137668086008,1755.0,2104.5328254201904,215910.209952678,0.0002853048433048433,7.80000000000003e-05,0.010126388996526996,0.01012771605597078,0.01000719443726901,0.011405427075425923
IDEA-USDT,0.5191,0.0981,18548437.208647866,77825197.2240496,0.2383345994646065,1756.0,6963.4829471680005,68423.29918,0.0054607061503416845,0.0007200000000000012,0.10678290306216764,0.10774527054862754,0.11398923252965708,0.12588165753581135
FRONT-USDT,1.45,0.3696,18500075.643239383,22791158.45496504,0.811721601593672,1756.0,4106.940205362942,8262.224375866,0.013270273348519364,0.003979999999999995,0.5056380027726386,0.5036983864085882,0.5716952572225253,0.5587664834546229
DORA-USDT,29.9999,6.1881,18190360.88682107,1186627.74082583,15.329458650748837,1756.0,925.0438484079999,144.41338000000002,0.36847050113895213,0.055160000000000056,7.086451657648848,7.20391688586588,7.079379793846183,8.33682063212172
ETN-USDT,0.0162031,0.0063635,18062825.615691386,1593042545.704692,0.011338570752171083,1756.0,3062.150015590184,456203.7005784859,0.00018160495444191345,9.172e-05,0.00700103086408211,0.007111758387549268,0.007050169705250131,0.007953593059561948
